Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2012-08-04,California,Solano,6.0,20.0,1.0,3.0
2012-08-05,California,Alameda,5.0,21.0,0.0,5.0
2012-08-05,California,Contra Costa,5.0,25.0,0.5,3.0
2012-08-05,California,Humboldt,2.0,17.5,0.0,2.5
2012-08-05,California,Imperial,24.0,38.0,1.0,3.0
2012-08-05,California,Los Angeles,22.5,59.0,3.5,3.0
2012-08-05,California,Orange,5.0,36.0,0.0,0.0
2012-08-05,California,Riverside,10.0,147.0,0.0,4.0
2012-08-05,California,Sacramento,4.0,35.0,0.0,1.0
2012-08-05,California,San Bernardino,27.5,127.0,1.0,2.5
2012-08-05,California,San Diego,10.0,46.0,0.0,3.0
2012-08-05,California,Santa Barbara,1.6666666666666667,28.33333333333333,2.0,1.3333333333333333
2012-08-05,California,Santa Clara,5.5,26.0,0.0,2.0
2012-08-05,California,Solano,4.0,22.0,0.0,3.0
2012-08-06,California,Alameda,20.0,19.0,20.0,5.0
2012-08-06,California,Contra Costa,10.666666666666666,31.0,1.3333333333333333,3.0
2012-08-06,California,Humboldt,2.5,18.5,0.0,2.0
2012-08-06,California,Imperial,30.0,45.0,4.0,3.0
2012-08-06,California,Los Angeles,33.5,48.5,2.0,6.0
2012-08-06,California,Orange,7.0,37.0,0.0,1.0
2012-08-06,California,Riverside,33.0,129.0,0.0,6.5
2012-08-06,California,Sacramento,8.0,42.0,0.0,2.0
2012-08-06,California,San Bernardino,38.0,110.5,2.0,3.5
