Year,Zip_Code,Number of Visits,Age-adjusted rate,Age_Group,County
2012,95122,174.0,45.1,0,SANTA CLARA
2012,95123,79.0,50.4,1,SANTA CLARA
2012,95123,184.0,39.5,0,SANTA CLARA
2012,95124,38.0,31.3,1,SANTA CLARA
2012,95124,82.0,22.5,0,SANTA CLARA
2012,95125,37.0,30.8,1,SANTA CLARA
2012,95125,110.0,28.5,0,SANTA CLARA
2012,95126,45.0,62.0,1,SANTA CLARA
2012,95126,120.0,48.1,0,SANTA CLARA
2012,95127,87.0,53.3,1,SANTA CLARA
2012,95127,184.0,42.1,0,SANTA CLARA
2012,95128,31.0,43.0,1,SANTA CLARA
2012,95128,108.0,41.9,0,SANTA CLARA
2012,95129,25.0,26.0,1,SANTA CLARA
2012,95129,46.0,15.5,0,SANTA CLARA
2012,95130,0.0,0.0,1,SANTA CLARA
2012,95130,24.0,22.6,0,SANTA CLARA
2012,95131,27.0,40.6,1,SANTA CLARA
2012,95131,53.0,25.1,0,SANTA CLARA
2012,95132,37.0,39.4,1,SANTA CLARA
2012,95132,66.0,22.3,0,SANTA CLARA
2012,95133,22.0,35.4,1,SANTA CLARA
2012,95133,46.0,24.1,0,SANTA CLARA
2012,95134,17.0,50.1,1,SANTA CLARA
2012,95134,34.0,24.6,0,SANTA CLARA
2012,95135,14.0,25.1,1,SANTA CLARA
2012,95135,23.0,12.4,0,SANTA CLARA
2012,95136,46.0,41.3,1,SANTA CLARA
2012,95136,100.0,30.6,0,SANTA CLARA
2012,95138,23.0,38.6,1,SANTA CLARA
2012,95138,34.0,21.8,0,SANTA CLARA
2012,95139,0.0,0.0,1,SANTA CLARA
2012,95139,12.0,21.5,0,SANTA CLARA
2012,95148,55.0,48.2,1,SANTA CLARA
2012,95148,76.0,25.3,0,SANTA CLARA
2012,95202,26.0,161.7,1,SAN JOAQUIN
2012,95202,97.0,211.1,0,SAN JOAQUIN
2012,95203,56.0,118.8,1,SAN JOAQUIN
2012,95203,112.0,96.8,0,SAN JOAQUIN
2012,95204,60.0,89.5,1,SAN JOAQUIN
2012,95204,104.0,46.7,0,SAN JOAQUIN
2012,95205,119.0,92.3,1,SAN JOAQUIN
2012,95205,176.0,71.7,0,SAN JOAQUIN
2012,95206,182.0,81.3,1,SAN JOAQUIN
2012,95206,278.0,64.9,0,SAN JOAQUIN
2012,95207,123.0,94.1,1,SAN JOAQUIN
2012,95207,229.0,66.6,0,SAN JOAQUIN
2012,95209,65.0,60.5,1,SAN JOAQUIN
2012,95209,141.0,52.1,0,SAN JOAQUIN
2012,95210,89.0,73.7,1,SAN JOAQUIN
2012,95210,178.0,69.9,0,SAN JOAQUIN
2012,95212,29.0,37.0,1,SAN JOAQUIN
2012,95212,53.0,29.1,0,SAN JOAQUIN
2012,95215,35.0,51.4,1,SAN JOAQUIN
2012,95215,73.0,43.7,0,SAN JOAQUIN
2012,95219,31.0,43.8,1,SAN JOAQUIN
2012,95219,65.0,32.0,0,SAN JOAQUIN
2012,95220,0.0,0.0,1,SAN JOAQUIN
2012,95220,15.0,28.7,0,SAN JOAQUIN
2012,95228,0.0,0.0,1,CALAVERAS
2012,95228,15.0,62.0,0,CALAVERAS
2012,95231,21.0,225.2,1,SAN JOAQUIN
2012,95231,22.0,77.7,0,SAN JOAQUIN
2012,95236,0.0,0.0,1,SAN JOAQUIN
2012,95236,12.0,39.8,0,SAN JOAQUIN
2012,95240,82.0,59.4,1,SAN JOAQUIN
2012,95240,132.0,39.2,0,SAN JOAQUIN
2012,95242,25.0,41.9,1,SAN JOAQUIN
2012,95242,28.0,16.6,0,SAN JOAQUIN
2012,95249,0.0,0.0,1,CALAVERAS
2012,95249,25.0,96.4,0,CALAVERAS
2012,95252,15.0,48.1,1,CALAVERAS
2012,95252,42.0,40.0,0,CALAVERAS
2012,95258,0.0,0.0,1,SAN JOAQUIN
2012,95258,17.0,59.9,0,SAN JOAQUIN
2012,95301,104.0,92.6,1,MERCED
2012,95301,124.0,49.1,0,MERCED
2012,95304,24.0,75.0,1,SAN JOAQUIN
2012,95304,37.0,31.1,0,SAN JOAQUIN
2012,95307,92.0,68.7,1,STANISLAUS
2012,95307,143.0,47.2,0,STANISLAUS
2012,95310,0.0,0.0,1,TUOLUMNE
2012,95310,0.0,0.0,0,TUOLUMNE
2012,95315,49.0,109.2,1,MERCED
2012,95315,22.0,26.8,0,MERCED
2012,95316,0.0,0.0,1,STANISLAUS
2012,95316,28.0,63.5,0,STANISLAUS
2012,95320,20.0,60.7,1,SAN JOAQUIN
2012,95320,16.0,17.5,0,SAN JOAQUIN
2012,95322,23.0,87.9,1,MERCED
2012,95322,30.0,46.1,0,MERCED
2012,95324,0.0,0.0,1,MERCED
2012,95324,16.0,29.1,0,MERCED
2012,95326,13.0,46.5,1,STANISLAUS
2012,95326,26.0,35.5,0,STANISLAUS
2012,95327,0.0,0.0,1,TUOLUMNE
2012,95327,30.0,35.3,0,TUOLUMNE
2012,95328,16.0,98.0,1,STANISLAUS
2012,95328,0.0,0.0,0,STANISLAUS
2012,95330,47.0,78.7,1,SAN JOAQUIN
2012,95330,80.0,67.7,0,SAN JOAQUIN
2012,95334,32.0,64.8,1,MERCED
2012,95334,22.0,22.9,0,MERCED
2012,95336,130.0,112.7,1,SAN JOAQUIN
2012,95336,273.0,88.3,0,SAN JOAQUIN
2012,95337,84.0,86.4,1,SAN JOAQUIN
2012,95337,151.0,67.3,0,SAN JOAQUIN
2012,95338,16.0,83.1,1,MARIPOSA
2012,95338,26.0,31.9,0,MARIPOSA
2012,95340,197.0,215.8,1,MERCED
2012,95340,363.0,146.5,0,MERCED
2012,95341,130.0,103.8,1,MERCED
2012,95341,133.0,62.0,0,MERCED
2012,95348,114.0,123.2,1,MERCED
2012,95348,166.0,76.7,0,MERCED
2012,95350,120.0,103.0,1,STANISLAUS
2012,95350,305.0,84.5,0,STANISLAUS
2012,95351,124.0,79.4,1,STANISLAUS
2012,95351,170.0,53.0,0,STANISLAUS
2012,95354,69.0,102.4,1,STANISLAUS
2012,95354,158.0,82.5,0,STANISLAUS
2012,95355,83.0,56.3,1,STANISLAUS
2012,95355,184.0,45.0,0,STANISLAUS
2012,95356,47.0,57.5,1,STANISLAUS
2012,95356,105.0,43.5,0,STANISLAUS
2012,95357,25.0,70.0,1,STANISLAUS
2012,95357,28.0,26.5,0,STANISLAUS
2012,95358,83.0,86.4,1,STANISLAUS
2012,95358,113.0,53.9,0,STANISLAUS
2012,95360,28.0,75.0,1,STANISLAUS
2012,95360,20.0,25.2,0,STANISLAUS
2012,95361,40.0,50.0,1,STANISLAUS
2012,95361,94.0,42.0,0,STANISLAUS
2012,95363,66.0,81.0,1,STANISLAUS
2012,95363,39.0,23.7,0,STANISLAUS
2012,95365,34.0,600.7,1,MERCED
2012,95365,18.0,152.3,0,MERCED
2012,95366,18.0,43.4,1,SAN JOAQUIN
2012,95366,45.0,38.9,0,SAN JOAQUIN
2012,95367,32.0,44.7,1,STANISLAUS
2012,95367,61.0,38.1,0,STANISLAUS
2012,95368,26.0,60.4,1,STANISLAUS
2012,95368,42.0,41.5,0,STANISLAUS
2012,95370,45.0,92.8,1,TUOLUMNE
2012,95370,111.0,57.3,0,TUOLUMNE
2012,95376,165.0,111.1,1,SAN JOAQUIN
2012,95376,312.0,90.5,0,SAN JOAQUIN
2012,95377,65.0,61.8,1,SAN JOAQUIN
2009,94707,0.0,0.0,1,ALAMEDA
2012,95377,59.0,33.1,0,SAN JOAQUIN
2012,95379,0.0,0.0,1,TUOLUMNE
2012,95379,16.0,57.2,0,TUOLUMNE
2012,95380,133.0,111.7,1,STANISLAUS
2012,95380,181.0,63.6,0,STANISLAUS
2012,95382,51.0,56.7,1,STANISLAUS
2012,95382,72.0,25.0,0,STANISLAUS
2012,95386,0.0,0.0,1,STANISLAUS
2012,95386,17.0,25.3,0,STANISLAUS
2012,95388,51.0,117.1,1,MERCED
2012,95388,47.0,55.8,0,MERCED
2012,95391,28.0,76.0,1,SAN JOAQUIN
2012,95391,21.0,46.4,0,SAN JOAQUIN
2012,95401,82.0,93.0,1,SONOMA
2012,95401,117.0,44.2,0,SONOMA
2012,95403,63.0,57.9,1,SONOMA
2012,95403,122.0,35.7,0,SONOMA
2012,95404,38.0,43.6,1,SONOMA
2012,95404,108.0,33.8,0,SONOMA
2012,95405,14.0,32.9,1,SONOMA
2012,95405,70.0,42.7,0,SONOMA
2012,95407,79.0,67.1,1,SONOMA
2012,95407,165.0,56.2,0,SONOMA
2012,95409,32.0,69.5,1,SONOMA
2012,95409,53.0,32.5,0,SONOMA
2012,95422,42.0,107.8,1,LAKE
2012,95422,123.0,105.8,0,LAKE
2012,95423,0.0,0.0,1,LAKE
2012,95423,18.0,65.6,0,LAKE
2012,95425,0.0,0.0,1,SONOMA
2012,95425,28.0,30.3,0,SONOMA
2012,95428,0.0,0.0,1,MENDOCINO
2012,95428,12.0,62.2,0,MENDOCINO
2012,95436,0.0,0.0,1,SONOMA
2012,95436,12.0,31.6,0,SONOMA
2012,95437,31.0,107.1,1,MENDOCINO
2012,95437,59.0,56.4,0,MENDOCINO
2012,95446,0.0,0.0,1,SONOMA
2012,95446,25.0,66.4,0,SONOMA
2012,95448,18.0,52.9,1,SONOMA
2012,95448,38.0,30.2,0,SONOMA
2012,95449,0.0,0.0,1,MENDOCINO
2012,95449,0.0,0.0,0,MENDOCINO
2012,95451,14.0,59.4,1,LAKE
2012,95451,44.0,51.4,0,LAKE
2012,95453,16.0,69.5,1,LAKE
2012,95453,39.0,45.3,0,LAKE
2012,95457,0.0,0.0,1,LAKE
2012,95457,29.0,152.2,0,LAKE
2012,95458,0.0,0.0,1,LAKE
2012,95458,15.0,53.8,0,LAKE
2012,95461,0.0,0.0,1,LAKE
2012,95461,0.0,0.0,0,LAKE
2012,95464,0.0,0.0,1,LAKE
2012,95464,13.0,61.1,0,LAKE
2012,95470,0.0,0.0,1,MENDOCINO
2012,95470,0.0,0.0,0,MENDOCINO
2012,95472,17.0,34.4,1,SONOMA
2012,95472,63.0,26.9,0,SONOMA
2012,95476,0.0,0.0,1,SONOMA
2012,95476,42.0,16.5,0,SONOMA
2012,95482,53.0,67.3,1,MENDOCINO
2012,95482,128.0,55.1,0,MENDOCINO
2012,95485,0.0,0.0,1,LAKE
2012,95485,13.0,65.3,0,LAKE
2012,95490,26.0,88.3,1,MENDOCINO
2012,95490,79.0,82.9,0,MENDOCINO
2012,95492,18.0,24.1,1,SONOMA
2012,95492,55.0,27.7,0,SONOMA
2012,95501,53.0,108.7,1,HUMBOLDT
2012,95501,179.0,93.6,0,HUMBOLDT
2012,95503,28.0,55.7,1,HUMBOLDT
2012,95503,87.0,47.4,0,HUMBOLDT
2012,95519,19.0,47.5,1,HUMBOLDT
2012,95519,91.0,64.7,0,HUMBOLDT
2012,95521,30.0,107.9,1,HUMBOLDT
2012,95521,106.0,56.4,0,HUMBOLDT
2012,95531,40.0,76.2,1,DEL NORTE
2012,95531,78.0,38.6,0,DEL NORTE
2012,95540,34.0,96.2,1,HUMBOLDT
2012,95540,104.0,93.6,0,HUMBOLDT
2012,95542,0.0,0.0,1,HUMBOLDT
2012,95542,18.0,50.8,0,HUMBOLDT
2012,95547,0.0,0.0,1,HUMBOLDT
2012,95547,0.0,0.0,0,HUMBOLDT
2012,95551,0.0,0.0,1,HUMBOLDT
2012,95551,0.0,0.0,0,HUMBOLDT
2012,95560,0.0,0.0,1,HUMBOLDT
2012,95560,15.0,140.2,0,HUMBOLDT
2012,95562,12.0,148.7,1,HUMBOLDT
2012,95562,21.0,85.7,0,HUMBOLDT
2012,95570,0.0,0.0,1,HUMBOLDT
2012,95570,24.0,144.0,0,HUMBOLDT
2012,95602,13.0,34.6,1,PLACER
2012,95602,47.0,33.0,0,PLACER
2012,95603,14.0,28.0,1,PLACER
2012,95603,75.0,36.7,0,PLACER
2012,95605,37.0,99.8,1,YOLO
2012,95605,64.0,61.1,0,YOLO
2012,95608,99.0,84.6,1,SACRAMENTO
2012,95608,407.0,84.5,0,SACRAMENTO
2012,95610,48.0,47.2,1,SACRAMENTO
2012,95610,136.0,40.7,0,SACRAMENTO
2012,95614,0.0,0.0,1,EL DORADO
2012,95614,0.0,0.0,0,EL DORADO
2012,95616,22.0,40.7,1,YOLO
2012,95616,75.0,25.7,0,YOLO
2012,95618,16.0,28.2,1,YOLO
2012,95618,40.0,20.8,0,YOLO
2012,95619,0.0,0.0,1,EL DORADO
2012,95619,0.0,0.0,0,EL DORADO
2012,95620,44.0,75.9,1,SOLANO
2012,95620,44.0,31.1,0,SOLANO
2012,95621,86.0,92.0,1,SACRAMENTO
2012,95621,164.0,51.0,0,SACRAMENTO
2012,95623,0.0,0.0,1,EL DORADO
2012,95623,0.0,0.0,0,EL DORADO
2012,95624,80.0,45.5,1,SACRAMENTO
2012,95624,149.0,34.2,0,SACRAMENTO
2012,95626,0.0,0.0,1,SACRAMENTO
2012,95626,22.0,51.1,0,SACRAMENTO
2012,95628,37.0,47.8,1,SACRAMENTO
2012,95628,116.0,40.7,0,SACRAMENTO
2012,95630,62.0,35.3,1,SACRAMENTO
2012,95630,101.0,18.9,0,SACRAMENTO
2012,95631,0.0,0.0,1,PLACER
2012,95631,0.0,0.0,0,PLACER
2012,95632,49.0,55.9,1,SACRAMENTO
2012,95632,54.0,25.8,0,SACRAMENTO
2012,95633,0.0,0.0,1,EL DORADO
2012,95633,0.0,0.0,0,EL DORADO
2012,95640,0.0,0.0,1,AMADOR
2012,95640,44.0,47.3,0,AMADOR
2012,95642,19.0,154.7,1,AMADOR
2012,95642,75.0,160.5,0,AMADOR
2012,95645,0.0,0.0,1,YOLO
2012,95648,37.0,31.4,1,PLACER
2012,95648,103.0,29.3,0,PLACER
2012,95650,0.0,0.0,1,PLACER
2012,95650,19.0,21.9,0,PLACER
2012,95655,0.0,0.0,1,SACRAMENTO
2012,95655,0.0,0.0,0,SACRAMENTO
2012,95658,0.0,0.0,1,PLACER
2012,95658,0.0,0.0,0,PLACER
2012,95660,107.0,117.9,1,SACRAMENTO
2012,95660,203.0,88.5,0,SACRAMENTO
2012,95661,22.0,32.0,1,PLACER
2012,95661,83.0,36.3,0,PLACER
2012,95662,30.0,44.6,1,SACRAMENTO
2012,95662,77.0,32.9,0,SACRAMENTO
2012,95665,0.0,0.0,1,AMADOR
2012,95665,22.0,58.9,0,AMADOR
2012,95666,0.0,0.0,1,AMADOR
2012,95666,30.0,68.6,0,AMADOR
2012,95667,43.0,57.5,1,EL DORADO
2012,95667,108.0,38.1,0,EL DORADO
2012,95669,0.0,0.0,1,AMADOR
2012,95669,15.0,71.8,0,AMADOR
2012,95670,96.0,72.3,1,SACRAMENTO
2012,95670,189.0,47.4,0,SACRAMENTO
2012,95673,29.0,72.4,1,SACRAMENTO
2012,95673,63.0,57.5,0,SACRAMENTO
2012,95677,27.0,50.2,1,PLACER
2012,95677,75.0,41.3,0,PLACER
2012,95678,43.0,40.3,1,PLACER
2012,95678,125.0,40.5,0,PLACER
2012,95682,27.0,40.6,1,EL DORADO
2012,95682,67.0,35.0,0,EL DORADO
2012,95683,0.0,0.0,1,SACRAMENTO
2012,95683,0.0,0.0,0,SACRAMENTO
2012,95685,0.0,0.0,1,AMADOR
2012,95685,23.0,96.7,0,AMADOR
2012,95687,112.0,77.4,1,SOLANO
2012,95687,270.0,51.6,0,SOLANO
2012,95688,61.0,71.6,1,SOLANO
2012,95688,133.0,52.7,0,SOLANO
2012,95691,64.0,68.5,1,YOLO
2012,95691,133.0,54.4,0,YOLO
2012,95692,0.0,0.0,1,YUBA
2012,95692,22.0,62.4,0,YUBA
2012,95693,0.0,0.0,1,SACRAMENTO
2012,95693,12.0,24.3,0,SACRAMENTO
2012,95694,12.0,52.7,1,YOLO
2012,95694,20.0,27.6,0,YOLO
2012,95695,46.0,46.8,1,YOLO
2012,95695,126.0,43.7,0,YOLO
2012,95703,0.0,0.0,1,PLACER
2012,95703,0.0,0.0,0,PLACER
2012,95709,0.0,0.0,1,EL DORADO
2012,95709,16.0,44.1,0,EL DORADO
2012,95713,0.0,0.0,1,PLACER
2012,95713,16.0,17.3,0,PLACER
2012,95722,0.0,0.0,1,PLACER
2012,95722,12.0,46.5,0,PLACER
2012,95726,0.0,0.0,1,EL DORADO
2012,95726,19.0,35.6,0,EL DORADO
2012,95742,0.0,0.0,1,SACRAMENTO
2012,95742,18.0,36.8,0,SACRAMENTO
2012,95746,0.0,0.0,1,PLACER
2012,95746,19.0,11.8,0,PLACER
2012,95747,47.0,31.7,1,PLACER
2012,95747,116.0,29.8,0,PLACER
2012,95757,89.0,67.4,1,SACRAMENTO
2012,95757,92.0,34.5,0,SACRAMENTO
2012,95758,123.0,72.4,1,SACRAMENTO
2012,95758,178.0,42.1,0,SACRAMENTO
2012,95762,26.0,21.8,1,EL DORADO
2012,95762,49.0,21.8,0,EL DORADO
2012,95765,50.0,50.7,1,PLACER
2012,95765,41.0,17.9,0,PLACER
2012,95776,39.0,54.5,1,YOLO
2012,95776,48.0,35.9,0,YOLO
2012,95811,0.0,0.0,1,SACRAMENTO
2012,95811,35.0,63.2,0,SACRAMENTO
2012,95814,0.0,0.0,1,SACRAMENTO
2012,95814,89.0,107.8,0,SACRAMENTO
2012,95815,101.0,142.4,1,SACRAMENTO
2012,95815,229.0,125.1,0,SACRAMENTO
2012,95816,0.0,0.0,1,SACRAMENTO
2012,95816,52.0,36.5,0,SACRAMENTO
2012,95817,54.0,182.6,1,SACRAMENTO
2012,95817,96.0,86.9,0,SACRAMENTO
2012,95818,43.0,104.4,1,SACRAMENTO
2012,95818,80.0,52.2,0,SACRAMENTO
2012,95819,0.0,0.0,1,SACRAMENTO
2012,95819,34.0,27.9,0,SACRAMENTO
2012,95820,101.0,105.2,1,SACRAMENTO
2012,95820,229.0,89.7,0,SACRAMENTO
2012,95821,87.0,119.8,1,SACRAMENTO
2012,95821,276.0,108.5,0,SACRAMENTO
2012,95822,100.0,94.8,1,SACRAMENTO
2012,95822,267.0,87.9,0,SACRAMENTO
2012,95823,277.0,118.4,1,SACRAMENTO
2012,95823,616.0,119.4,0,SACRAMENTO
2012,95824,115.0,118.9,1,SACRAMENTO
2012,95824,211.0,100.3,0,SACRAMENTO
2012,95825,68.0,120.9,1,SACRAMENTO
2012,95825,242.0,105.4,0,SACRAMENTO
2012,95826,53.0,72.2,1,SACRAMENTO
2012,95826,159.0,53.0,0,SACRAMENTO
2012,95827,31.0,60.7,1,SACRAMENTO
2012,95827,97.0,62.3,0,SACRAMENTO
2012,95828,132.0,78.4,1,SACRAMENTO
2012,95828,302.0,72.3,0,SACRAMENTO
2012,95829,48.0,67.4,1,SACRAMENTO
2012,95829,82.0,45.7,0,SACRAMENTO
2012,95831,59.0,74.8,1,SACRAMENTO
2012,95831,127.0,38.8,0,SACRAMENTO
2012,95832,42.0,99.9,1,SACRAMENTO
2012,95832,97.0,120.7,0,SACRAMENTO
2012,95833,90.0,89.8,1,SACRAMENTO
2012,95833,156.0,53.6,0,SACRAMENTO
2012,95834,74.0,101.2,1,SACRAMENTO
2012,95834,94.0,50.2,0,SACRAMENTO
2012,95835,59.0,57.3,1,SACRAMENTO
2012,95835,96.0,38.8,0,SACRAMENTO
2012,95838,98.0,81.4,1,SACRAMENTO
2012,95838,253.0,103.3,0,SACRAMENTO
2012,95841,36.0,81.5,1,SACRAMENTO
2012,95841,150.0,104.1,0,SACRAMENTO
2012,95842,85.0,94.4,1,SACRAMENTO
2012,95842,181.0,77.3,0,SACRAMENTO
2012,95843,77.0,55.0,1,SACRAMENTO
2012,95843,156.0,51.0,0,SACRAMENTO
2012,95864,24.0,48.6,1,SACRAMENTO
2012,95864,53.0,31.4,0,SACRAMENTO
2012,95901,23.0,26.3,1,YUBA
2012,95901,94.0,39.9,0,YUBA
2012,95912,0.0,0.0,1,COLUSA
2012,95912,0.0,0.0,0,COLUSA
2012,95917,0.0,0.0,1,BUTTE
2012,95917,13.0,61.4,0,BUTTE
2012,95918,0.0,0.0,1,YUBA
2012,95918,0.0,0.0,0,YUBA
2012,95926,28.0,41.4,1,BUTTE
2012,95926,116.0,40.7,0,BUTTE
2012,95928,29.0,42.5,1,BUTTE
2012,95928,92.0,34.0,0,BUTTE
2012,95932,12.0,52.0,1,COLUSA
2012,95932,27.0,49.3,0,COLUSA
2012,95945,27.0,57.7,1,NEVADA
2012,95945,145.0,88.0,0,NEVADA
2012,95946,18.0,123.6,1,NEVADA
2012,95946,23.0,29.5,0,NEVADA
2012,95948,18.0,57.5,1,BUTTE
2012,95948,34.0,44.0,0,BUTTE
2012,95949,13.0,35.5,1,NEVADA
2012,95949,47.0,33.3,0,NEVADA
2012,95953,12.0,38.6,1,SUTTER
2012,95953,15.0,19.6,0,SUTTER
2012,95954,0.0,0.0,1,BUTTE
2012,95954,50.0,59.9,0,BUTTE
2012,95959,13.0,40.4,1,NEVADA
2012,95959,55.0,43.5,0,NEVADA
2012,95961,25.0,27.5,1,YUBA
2012,95961,69.0,40.4,0,YUBA
2012,95963,13.0,28.7,1,GLENN
2012,95963,32.0,27.6,0,GLENN
2012,95965,62.0,115.2,1,BUTTE
2012,95965,79.0,56.9,0,BUTTE
2012,95966,58.0,85.6,1,BUTTE
2012,95966,128.0,61.6,0,BUTTE
2012,95968,0.0,0.0,1,BUTTE
2012,95968,0.0,0.0,0,BUTTE
2012,95969,23.0,51.2,1,BUTTE
2012,95969,95.0,45.2,0,BUTTE
2012,95971,0.0,0.0,1,PLUMAS
2012,95971,17.0,32.7,0,PLUMAS
2012,95973,14.0,17.8,1,BUTTE
2012,95973,52.0,19.8,0,BUTTE
2012,95977,0.0,0.0,1,YUBA
2012,95977,0.0,0.0,0,YUBA
2012,95987,0.0,0.0,1,COLUSA
2012,95987,0.0,0.0,0,COLUSA
2012,95988,16.0,66.9,1,GLENN
2012,95988,29.0,48.5,0,GLENN
2012,95991,39.0,33.3,1,SUTTER
2012,95991,100.0,35.9,0,SUTTER
2012,95993,21.0,22.5,1,SUTTER
2012,95993,52.0,19.0,0,SUTTER
2012,96001,62.0,81.8,1,SHASTA
2012,96001,158.0,63.9,0,SHASTA
2012,96002,69.0,85.3,1,SHASTA
2012,96002,123.0,50.7,0,SHASTA
2012,96003,48.0,51.8,1,SHASTA
2012,96003,136.0,42.9,0,SHASTA
2012,96007,24.0,44.4,1,SHASTA
2012,96007,89.0,51.1,0,SHASTA
2012,96013,0.0,0.0,1,SHASTA
2012,96013,0.0,0.0,0,SHASTA
2012,96019,25.0,105.6,1,SHASTA
2012,96019,51.0,64.6,0,SHASTA
2012,96020,0.0,0.0,1,PLUMAS
2012,96020,0.0,0.0,0,PLUMAS
2012,96021,41.0,91.0,1,TEHAMA
2012,96021,40.0,38.2,0,TEHAMA
2012,96022,13.0,35.7,1,SHASTA
2012,96022,24.0,24.1,0,SHASTA
2012,96035,0.0,0.0,1,TEHAMA
2012,96035,13.0,46.5,0,TEHAMA
2012,96055,18.0,68.8,0,TEHAMA
2012,96067,0.0,0.0,1,SISKIYOU
2012,96067,19.0,42.4,0,SISKIYOU
2012,96080,52.0,73.1,1,TEHAMA
2012,96080,145.0,70.0,0,TEHAMA
2012,96088,0.0,0.0,1,SHASTA
2012,96088,0.0,0.0,0,SHASTA
2012,96093,0.0,0.0,1,TRINITY
2012,96093,27.0,105.5,0,TRINITY
2012,96094,0.0,0.0,1,SISKIYOU
2012,96094,14.0,30.4,0,SISKIYOU
2012,96097,14.0,59.6,1,SISKIYOU
2012,96097,45.0,70.5,0,SISKIYOU
2012,96101,0.0,0.0,1,MODOC
2012,96101,28.0,69.3,0,MODOC
2012,96122,14.0,157.9,1,PLUMAS
2012,96122,15.0,37.8,0,PLUMAS
2012,96130,22.0,56.7,1,LASSEN
2012,96130,47.0,22.7,0,LASSEN
2012,96137,0.0,0.0,1,LASSEN
2012,96137,0.0,0.0,0,LASSEN
2012,96150,0.0,0.0,1,EL DORADO
2012,96150,30.0,12.9,0,EL DORADO
2012,96161,0.0,0.0,1,NEVADA
2012,96161,0.0,0.0,0,NEVADA
2009,90001,203.0,87.91557743,1,LOS ANGELES
2009,90001,206.0,66.29286027,0,LOS ANGELES
2009,90002,214.0,106.9332649,1,LOS ANGELES
2009,90002,204.0,75.10658936,0,LOS ANGELES
2009,90003,395.0,157.7857307,1,LOS ANGELES
2009,90003,376.0,98.00429347,0,LOS ANGELES
2009,90004,128.0,68.80951354,1,LOS ANGELES
2009,90004,162.0,33.86058766,0,LOS ANGELES
2009,90005,72.0,57.62222221,1,LOS ANGELES
2009,90005,73.0,26.17434159,0,LOS ANGELES
2009,90006,172.0,91.997778,1,LOS ANGELES
2009,90006,146.0,35.54151116,0,LOS ANGELES
2009,90007,102.0,95.5178292,1,LOS ANGELES
2009,90007,91.0,32.57121507,0,LOS ANGELES
2009,90008,173.0,214.5257139,1,LOS ANGELES
2009,90008,203.0,85.62573022,0,LOS ANGELES
2009,90011,372.0,85.92294868,1,LOS ANGELES
2009,90011,306.0,55.10954162,0,LOS ANGELES
2009,90012,16.0,30.9993793,1,LOS ANGELES
2009,90012,49.0,15.8028826,0,LOS ANGELES
2009,90013,0.0,0.0,1,LOS ANGELES
2009,90013,101.0,104.3704627,0,LOS ANGELES
2009,90014,0.0,0.0,1,LOS ANGELES
2009,90014,55.0,171.8231593,0,LOS ANGELES
2009,90015,50.0,88.27126671,1,LOS ANGELES
2009,90015,48.0,33.95759747,0,LOS ANGELES
2009,90016,185.0,132.3481001,1,LOS ANGELES
2009,90016,211.0,61.21093363,0,LOS ANGELES
2009,90017,74.0,88.24759765,1,LOS ANGELES
2009,90017,71.0,35.32040306,0,LOS ANGELES
2009,90018,192.0,123.6318533,1,LOS ANGELES
2009,90018,220.0,56.44504217,0,LOS ANGELES
2009,90019,157.0,85.9343769,1,LOS ANGELES
2009,90019,230.0,43.37601213,0,LOS ANGELES
2009,90020,101.0,88.83318289,1,LOS ANGELES
2009,90020,74.0,26.19639423,0,LOS ANGELES
2009,90021,0.0,0.0,1,LOS ANGELES
2009,90021,33.0,103.1887687,0,LOS ANGELES
2009,90022,167.0,69.43934609,1,LOS ANGELES
2009,90022,257.0,59.51114924,0,LOS ANGELES
2009,90023,138.0,81.67344429,1,LOS ANGELES
2009,90023,141.0,53.67593413,0,LOS ANGELES
2009,90024,20.0,59.43599969,1,LOS ANGELES
2009,90024,35.0,9.386547774,0,LOS ANGELES
2009,90025,20.0,40.95162662,1,LOS ANGELES
2009,90025,87.0,25.08365302,0,LOS ANGELES
2009,90026,154.0,76.6022459,1,LOS ANGELES
2009,90026,170.0,32.49725505,0,LOS ANGELES
2009,90027,42.0,47.47291775,1,LOS ANGELES
2009,90027,144.0,33.29871395,0,LOS ANGELES
2009,90028,46.0,74.00773071,1,LOS ANGELES
2009,90028,96.0,39.80384582,0,LOS ANGELES
2009,90029,78.0,70.42343471,1,LOS ANGELES
2009,90029,134.0,48.72585011,0,LOS ANGELES
2009,90031,72.0,52.93965383,1,LOS ANGELES
2009,90031,89.0,31.42128012,0,LOS ANGELES
2009,90032,96.0,63.7092659,1,LOS ANGELES
2009,90032,162.0,46.89415773,0,LOS ANGELES
2009,90033,142.0,77.5333747,1,LOS ANGELES
2009,90033,198.0,62.60761395,0,LOS ANGELES
2009,90034,83.0,74.36104798,1,LOS ANGELES
2009,90034,145.0,32.54604813,0,LOS ANGELES
2009,90035,27.0,49.47107965,1,LOS ANGELES
2009,90035,50.0,22.13186763,0,LOS ANGELES
2009,90036,22.0,43.16557759,1,LOS ANGELES
2009,90036,59.0,19.6975337,0,LOS ANGELES
2009,90037,244.0,114.5636039,1,LOS ANGELES
2009,90037,286.0,80.56729902,0,LOS ANGELES
2009,90038,73.0,83.08277011,1,LOS ANGELES
